timestamp,acc_x,acc_y,acc_z,label
1.55E+12,-0.283,0.206,-9.989,STD
1.55E+12,-0.268,0.196,-10.003,STD
1.55E+12,-0.268,0.196,-10.022,STD
1.55E+12,-0.268,0.192,-9.996,STD
1.55E+12,-0.283,0.201,-10.008,STD
1.55E+12,-0.266,0.184,-10.018,STD
1.55E+12,-0.283,0.206,-10.015,STD
1.55E+12,-0.275,0.223,-10.003,STD
1.55E+12,-0.285,0.189,-10.008,STD
1.55E+12,-0.275,0.189,-10.018,STD
1.55E+12,-0.271,0.201,-10.006,STD
1.55E+12,-0.28,0.194,-9.996,STD
1.55E+12,-0.271,0.182,-10.01,STD
1.55E+12,-0.256,0.213,-9.996,STD
1.55E+12,-0.28,0.211,-10.01,STD
1.55E+12,-0.278,0.206,-10.01,STD
1.55E+12,-0.242,0.192,-9.996,STD
1.55E+12,-0.271,0.206,-10.015,STD
1.55E+12,-0.273,0.204,-10.001,STD
1.55E+12,-0.275,0.194,-10.003,STD
1.55E+12,-0.294,0.204,-10.003,STD
1.55E+12,-0.249,0.187,-10.003,STD
1.55E+12,-0.254,0.199,-9.994,STD
1.55E+12,-0.271,0.192,-10.022,STD
1.55E+12,-0.278,0.192,-10.025,STD
1.55E+12,-0.283,0.22,-9.991,STD
1.55E+12,-0.266,0.194,-10.003,STD
1.55E+12,-0.266,0.206,-9.996,STD
1.55E+12,-0.256,0.182,-10.001,STD
1.55E+12,-0.261,0.177,-10.008,STD
1.55E+12,-0.266,0.199,-10.02,STD
1.55E+12,-0.261,0.206,-9.989,STD
1.55E+12,-0.268,0.225,-9.998,STD
1.55E+12,-0.287,0.201,-10.02,STD
1.55E+12,-0.261,0.187,-10.001,STD
1.55E+12,-0.251,0.22,-9.994,STD
1.55E+12,-0.275,0.204,-9.994,STD
1.55E+12,-0.266,0.194,-10.003,STD
1.55E+12,-0.271,0.201,-9.994,STD
1.55E+12,-0.275,0.215,-9.996,STD
1.55E+12,-0.275,0.208,-9.987,STD
1.55E+12,-0.251,0.196,-10.003,STD
1.55E+12,-0.261,0.192,-10.001,STD
1.55E+12,-0.275,0.218,-10.001,STD
1.55E+12,-0.278,0.213,-10.003,STD
1.55E+12,-0.261,0.223,-9.989,STD
1.55E+12,-0.268,0.187,-9.975,STD
1.55E+12,-0.254,0.196,-9.998,STD
1.55E+12,-0.249,0.208,-9.975,STD
1.55E+12,-0.261,0.213,-9.984,STD
1.55E+12,-0.251,0.218,-9.989,STD
1.55E+12,-0.254,0.206,-9.977,STD
1.55E+12,-0.251,0.211,-9.979,STD
1.55E+12,-0.273,0.196,-10.008,STD
1.55E+12,-0.242,0.227,-10.001,STD
1.55E+12,-0.268,0.206,-9.994,STD
1.55E+12,-0.273,0.192,-9.991,STD
1.55E+12,-0.244,0.206,-9.987,STD
1.55E+12,-0.256,0.199,-9.989,STD
1.55E+12,-0.254,0.208,-9.97,STD
1.55E+12,-0.249,0.196,-9.994,STD
1.55E+12,-0.271,0.225,-9.989,STD
1.55E+12,-0.256,0.204,-10.003,STD
1.55E+12,-0.254,0.227,-9.972,STD
1.55E+12,-0.259,0.22,-9.979,STD
1.55E+12,-0.273,0.206,-9.994,STD
1.55E+12,-0.247,0.196,-9.975,STD
1.55E+12,-0.275,0.206,-10.001,STD
1.55E+12,-0.237,0.201,-9.982,STD
1.55E+12,-0.263,0.208,-9.975,STD
1.55E+12,-0.244,0.211,-9.989,STD
1.55E+12,-0.239,0.215,-10.003,STD
1.55E+12,-0.261,0.213,-9.996,STD
1.55E+12,-0.244,0.215,-9.982,STD
1.55E+12,-0.239,0.199,-9.977,STD
1.55E+12,-0.235,0.22,-9.987,STD
1.55E+12,-0.251,0.206,-9.994,STD
1.55E+12,-0.249,0.192,-9.991,STD
1.55E+12,-0.244,0.201,-9.982,STD
1.55E+12,-0.244,0.218,-9.982,STD
1.55E+12,-0.237,0.211,-9.989,STD
1.55E+12,-0.254,0.206,-9.989,STD
1.55E+12,-0.259,0.204,-9.994,STD
1.55E+12,-0.244,0.204,-9.989,STD
1.55E+12,-0.237,0.201,-9.991,STD
1.55E+12,-0.268,0.22,-9.987,STD
1.55E+12,-0.249,0.227,-9.982,STD
1.55E+12,-0.18,0.608,-7.106,STD
1.55E+12,-0.783,0.299,-10.93,STD
1.55E+12,-0.522,-0.491,-12.012,STD
1.55E+12,0.012,0.505,-8.191,STD
1.55E+12,-0.239,-1.267,-12.955,STD
1.55E+12,0.206,0.63,-7.951,STD
1.55E+12,1.614,0.472,-10.063,STD
1.55E+12,0.208,0.275,-10.109,STD
1.55E+12,1.575,0.407,-9.96,STD
1.55E+12,-3.996,2.231,-11.342,STD
1.55E+12,-1.068,-1.01,-10.192,STD
1.55E+12,-0.117,0.476,-9.716,STD
1.55E+12,-2.162,0.666,-10.185,STD
1.55E+12,0.527,0.043,-10.947,STD
1.55E+12,-0.663,-0.005,-11.323,STD
1.55E+12,0.244,-0.694,-11.425,STD
1.55E+12,1.839,-0.283,-11.241,STD
1.55E+12,1.918,-1.906,-11.303,STD
1.55E+12,3.587,-3.065,-12.366,STD
1.55E+12,4.35,-3.79,-14.756,STD
1.55E+12,4.123,-3.378,-17.933,STD
1.55E+12,3.39,-3.807,-17.347,STD
1.55E+12,3.043,-3.06,-15.745,STD
1.55E+12,3.177,-2.536,-15.089,STD
1.55E+12,1.815,-1.31,-12.999,STD
1.55E+12,1.101,-0.79,-12.702,STD
1.55E+12,1.528,-0.795,-14.327,STD
1.55E+12,1.559,-0.704,-16.77,STD
1.55E+12,2.818,-1.025,-17.09,STD
1.55E+12,4.166,-0.527,-16.638,STD
1.55E+12,5.734,-0.108,-15.41,STD
1.55E+12,5.825,0.328,-13.82,STD
1.55E+12,5.387,0.962,-11.964,STD
1.55E+12,5.804,1.616,-10.303,STD
1.55E+12,6.567,1.755,-9.666,STD
1.55E+12,6.271,1.894,-9.01,STD
1.55E+12,5.629,1.587,-8.765,STD
1.55E+12,5.148,1.36,-8.188,STD
1.55E+12,4.745,1.901,-6.896,STD
1.55E+12,4.508,2.574,-5.437,STD
1.55E+12,5.239,2.813,-3.824,STD
1.55E+12,6.122,2.636,-2.433,STD
1.55E+12,6.388,2.983,-1.269,STD
1.55E+12,6.477,3.603,-1.168,STD
1.55E+12,6.658,4.324,-0.613,STD
1.55E+12,7.341,4.516,-1.393,STD
1.55E+12,7.355,3.907,-1.101,STD
1.55E+12,6.122,3.9,0.713,STD
1.55E+12,4.951,4.571,2.234,STD
1.55E+12,5.1,4.59,1.954,STD
1.55E+12,5.22,4.75,0.668,STD
1.55E+12,5.141,4.245,0.412,STD
1.55E+12,5.22,4.022,1.937,STD
1.55E+12,5.698,4.233,3.84,STD
1.55E+12,5.708,4.224,4.858,STD
1.55E+12,5.267,4.379,5.435,STD
1.55E+12,5.26,4.853,6.029,STD
1.55E+12,4.693,4.793,4.824,STD
1.55E+12,3.754,4.707,4.362,STD
1.55E+12,4.384,4.331,5.069,STD
1.55E+12,4.008,4.456,6.108,STD
1.55E+12,2.548,4.477,5.926,STD
1.55E+12,1.389,3.936,5.955,STD
1.55E+12,0.242,3.388,7.817,STD
1.55E+12,-0.939,3.591,9.477,STD
1.55E+12,-1.537,3.991,8.497,STD
1.55E+12,-1.523,4.209,6.709,STD
1.55E+12,-0.977,4.087,6.551,STD
1.55E+12,0.077,3.694,7.973,STD
1.55E+12,0.232,3.18,9.366,STD
1.55E+12,-0.084,3.062,10.087,STD
1.55E+12,0.304,3.172,10.595,STD
1.55E+12,-0.012,3.426,8.66,STD
1.55E+12,-0.857,3.405,7.556,STD
1.55E+12,-2.325,3.388,7.405,STD
1.55E+12,-2.581,3.515,7.786,STD
1.55E+12,-1.719,3.611,7.607,STD
1.55E+12,-0.527,3.802,7.559,STD
1.55E+12,-0.524,3.747,8.191,STD
1.55E+12,-0.608,3.74,8.787,STD
1.55E+12,-0.156,4.544,8.964,STD
1.55E+12,-1.233,4.446,6.632,STD
1.55E+12,0.232,4.044,9.656,STD
1.55E+12,-1.094,3.577,9.996,STD
1.55E+12,-1.015,3.888,8.473,STD
1.55E+12,0.014,3.5,9.781,STD
1.55E+12,0.28,2.78,11.301,STD
1.55E+12,-0.46,1.578,11.449,STD
1.55E+12,-1.245,1.657,10.386,STD
1.55E+12,-1.405,1.638,9.328,STD
1.55E+12,-1.164,2.176,7.678,STD
1.55E+12,-2.018,4.082,7.212,STD
1.55E+12,0.041,3.424,8.275,STD
1.55E+12,1.865,2.176,8.042,STD
1.55E+12,1.413,2.696,9.783,STD
1.55E+12,1.123,2.337,10.659,STD
1.55E+12,1.147,2.464,9.685,STD
1.55E+12,1.223,2.976,8.198,STD
1.55E+12,1.223,3.251,7.449,STD
1.55E+12,1.267,3.292,7.324,STD
1.55E+12,1.317,3.436,7.939,STD
1.55E+12,1.125,3.551,8.454,STD
1.55E+12,1.444,3.438,8.334,STD
1.55E+12,0.814,3.488,7.973,STD
1.55E+12,0.259,3.905,8.035,STD
1.55E+12,-0.139,4.468,8.243,STD
1.55E+12,-0.522,4.468,7.88,STD
1.55E+12,-0.804,4.358,7.664,STD
1.55E+12,-1.245,4.159,8.047,STD
1.55E+12,-1.544,4.269,8.2,STD
1.55E+12,-1.063,4.492,7.71,STD
1.55E+12,-0.555,4.745,6.362,STD
1.55E+12,-0.419,4.789,5.502,STD
1.55E+12,-0.646,5.016,6.053,STD
1.55E+12,-1.03,5.33,7.963,STD
1.55E+12,-0.886,5.033,8.033,STD
1.55E+12,-0.716,4.947,7.578,STD
1.55E+12,-0.943,4.81,7.492,STD
1.55E+12,-0.936,4.413,7.81,STD
1.55E+12,-0.838,3.951,8.227,STD
1.55E+12,-0.335,3.84,7.343,STD
1.55E+12,-0.383,3.831,7.288,STD
1.55E+12,-0.558,3.757,8.54,STD
1.55E+12,-0.656,3.627,9.568,STD
1.55E+12,-0.603,3.579,10.408,STD
1.55E+12,-0.347,3.364,11.674,STD
1.55E+12,-0.239,3.168,12.987,STD
1.55E+12,-0.232,3.251,12.687,STD
1.55E+12,-0.424,3.287,11.663,STD
1.55E+12,-1.116,3.895,11.725,STD
1.55E+12,-1.02,3.898,11.739,STD
1.55E+12,-0.675,4.08,11.093,STD
1.55E+12,-0.33,4.099,10.552,STD
1.55E+12,-1.719,7.089,6.292,STD
1.55E+12,-1.621,7.058,6.469,STD
1.55E+12,-1.326,7.003,6.647,STD
1.55E+12,-1.429,7.013,6.517,STD
1.55E+12,-1.609,7.058,6.431,STD
1.55E+12,-1.532,7.013,6.692,STD
1.55E+12,-1.496,7.03,6.929,STD
1.55E+12,-1.513,7.01,7.183,STD
1.55E+12,-1.496,7.003,7.221,STD
1.55E+12,-1.398,7.039,7.228,STD
1.55E+12,-1.326,7.015,6.998,STD
1.55E+12,-1.432,7.147,6.412,STD
1.55E+12,-1.413,7.118,6.081,STD
1.55E+12,-1.417,7.18,6.029,STD
1.55E+12,-1.219,7.039,6.376,STD
1.55E+12,-1.463,6.994,6.692,STD
1.55E+12,-1.597,6.912,6.783,STD
1.55E+12,-1.688,6.972,6.685,STD
1.55E+12,-1.568,6.996,6.613,STD
1.55E+12,-1.415,6.951,6.491,STD
1.55E+12,-1.602,6.919,6.606,STD
1.55E+12,-1.767,6.888,6.623,STD
1.55E+12,-1.846,6.97,6.589,STD
1.55E+12,-1.461,6.903,6.666,STD
1.55E+12,-1.3,6.852,6.771,STD
1.55E+12,-1.64,6.982,6.448,STD
1.55E+12,-1.856,7.025,6.366,STD
1.55E+12,-1.717,7.001,6.496,STD
1.55E+12,-1.542,7.08,6.567,STD
1.55E+12,-1.085,6.824,6.876,STD
1.55E+12,-1.355,6.893,6.963,STD
1.55E+12,-1.688,6.912,6.869,STD
1.55E+12,-1.791,6.905,6.943,STD
1.55E+12,-1.456,6.826,7.008,STD
1.55E+12,-1.14,6.735,7.075,STD
1.55E+12,-1.379,6.797,6.965,STD
1.55E+12,-1.568,6.817,6.884,STD
1.55E+12,-1.518,6.761,7.135,STD
1.55E+12,-1.401,6.783,7.152,STD
1.55E+12,-1.142,6.773,6.994,STD
1.55E+12,-1.314,6.797,6.769,STD
1.55E+12,-1.523,6.805,6.828,STD
1.55E+12,-1.348,6.855,7.07,STD
1.55E+12,-1.259,6.939,7.14,STD
1.55E+12,-1.379,7.085,7.185,STD
1.55E+12,-1.343,7.245,7.439,STD
1.55E+12,-1.331,7.063,7.48,STD
1.55E+12,-1.121,6.726,7.86,STD
1.55E+12,-0.623,5.878,8.361,STD
1.55E+12,-1.7,6.393,8.485,STD
1.55E+12,-0.943,6.749,9.733,STD
1.55E+12,-0.438,4.911,6.57,STD
1.55E+12,-1.477,4.504,5.294,STD
1.55E+12,-0.16,4.805,4.872,STD
1.55E+12,-0.464,3.848,2.114,STD
1.55E+12,-3.757,5.852,4.384,STD
1.55E+12,-6.421,6.687,5.729,STD
1.55E+12,-5.313,6.256,5.653,STD
1.55E+12,-2.026,4.492,4.463,STD
1.55E+12,-2.239,4.621,5.315,STD
1.55E+12,-1.975,5.071,9.635,STD
1.55E+12,-1.844,5.054,11.129,STD
1.55E+12,-2.174,4.398,9.022,STD
1.55E+12,-2.907,3.843,12.225,STD
1.55E+12,0.067,3.977,10.738,STD
1.55E+12,3.754,4.532,10.006,STD
1.55E+12,0.939,4.777,10.578,STD
1.55E+12,-2.351,5.193,9.702,STD
1.55E+12,-0.838,6.072,9.048,STD
1.55E+12,0.117,6.043,7.913,STD
1.55E+12,-0.158,6.206,7.609,STD
1.55E+12,0.06,6.275,7.734,STD
1.55E+12,-1.338,6.491,7.394,STD
1.55E+12,-1.228,6.031,8.016,STD
1.55E+12,2.088,5.77,8.09,STD
1.55E+12,2.605,6.285,6.737,STD
1.55E+12,-0.893,6.888,5.828,STD
1.55E+12,-2.083,6.287,6.271,STD
1.55E+12,-0.67,5.83,8.39,STD
1.55E+12,0.555,5.56,9.498,STD
1.55E+12,0.838,5.837,8.397,STD
1.55E+12,-0.73,5.99,6.675,STD
1.55E+12,0.048,5.995,6.912,STD
1.55E+12,1.188,6.364,7.3,STD
1.55E+12,0.56,6.359,6.675,STD
1.55E+12,-0.625,6.275,6.833,STD
1.55E+12,-0.627,6.105,7.853,STD
1.55E+12,-0.472,6.196,8.423,STD
1.55E+12,-0.038,6.223,7.88,STD
1.55E+12,-0.35,6.309,6.714,STD
1.55E+12,-0.057,6.225,7.106,STD
1.55E+12,-0.18,6.455,7.35,STD
1.55E+12,-0.122,6.419,7.142,STD
1.55E+12,1.092,6.287,7.307,STD
1.55E+12,-0.005,6.467,7.039,STD
1.55E+12,-0.122,6.527,7.549,STD
1.55E+12,0.182,6.4,7.973,STD
1.55E+12,-0.096,6.244,7.652,STD
1.55E+12,0.208,6.096,7.86,STD
1.55E+12,0.364,6.153,7.425,STD
1.55E+12,0.541,6.266,7.159,STD
1.55E+12,0.184,6.259,7.623,STD
1.55E+12,-0.438,6.05,7.848,STD
1.55E+12,0.656,6.038,8.083,STD
1.55E+12,0.795,6.297,7.312,STD
1.55E+12,0.347,6.477,6.838,STD
1.55E+12,-0.517,6.113,7.051,STD
1.55E+12,0.745,6.175,7.841,STD
1.55E+12,1.255,6.421,7.944,STD
1.55E+12,0.697,6.266,7.554,STD
1.55E+12,0.35,6.23,6.728,STD
1.55E+12,0.979,6.113,6.536,STD
1.55E+12,1.616,6.067,7.147,STD
1.55E+12,0.869,6.022,7.786,STD
1.55E+12,0.594,5.888,8.282,STD
1.55E+12,0.498,5.595,8.617,STD
1.55E+12,0.414,5.641,8.691,STD
1.55E+12,-0.407,5.914,7.492,STD
1.55E+12,0.031,5.832,7.13,STD
1.55E+12,-0.065,2.916,7.188,STD
1.55E+12,2.193,5.691,8.27,STD
1.55E+12,3.812,3.34,6.457,STD
1.55E+12,2.694,4.903,6.668,STD
1.55E+12,1.537,5.291,6.307,STD
1.55E+12,2.011,5.205,6.714,STD
1.55E+12,3.927,5.399,7.654,STD
1.55E+12,3.91,5.445,6.548,STD
1.55E+12,4.089,5.473,5.967,STD
1.55E+12,4.87,4.183,6.5,STD
1.55E+12,2.957,4.14,7.712,STD
1.55E+12,-1.834,7.204,8.706,STD
1.55E+12,-0.086,7.628,9.201,STD
1.55E+12,4.386,4.281,9.268,STD
1.55E+12,2.449,4.142,9.417,STD
1.55E+12,1.729,4.022,9.591,STD
1.55E+12,2.018,3.596,9.912,STD
1.55E+12,2.129,3.941,8.43,STD
1.55E+12,2.995,3.723,6.714,STD
1.55E+12,3.802,3.469,5.516,STD
1.55E+12,3.534,2.904,6.053,STD
1.55E+12,2.713,2.203,5.811,STD
1.55E+12,3.469,2.188,6.891,STD
1.55E+12,6.122,-0.84,5.528,STD
1.55E+12,5.756,0.069,4.568,STD
1.55E+12,5.243,-6.261,3.206,STD
1.55E+12,6.663,-6.979,3.723,STD
1.55E+12,6.79,-6.699,4.408,STD
1.55E+12,6.484,-6.35,4.477,STD
1.55E+12,7.528,-6.656,4.487,STD
1.55E+12,8.514,-7.791,5.023,STD
1.55E+12,9.505,-8.902,5.112,STD
1.55E+12,12.333,-12.319,7.113,STD
1.55E+12,15.07,-15.773,6.457,STD
1.55E+12,10.959,-11.184,7.449,STD
1.55E+12,4.702,-4.231,6.553,STD
1.55E+12,-0.579,-2.174,5.033,STD
1.55E+12,0.342,-4.631,2.655,STD
1.55E+12,4.037,-9.019,2.524,STD
1.55E+12,6.486,-10.078,3.711,STD
1.55E+12,6.417,-9.113,2.718,STD
1.55E+12,6.869,-9.345,3.115,STD
1.55E+12,7.954,-9.675,3.62,STD
1.55E+12,7.204,-8.947,3.737,STD
1.55E+12,5.607,-8.459,3.46,STD
1.55E+12,5.167,-9.026,3.651,STD
1.55E+12,5.49,-9.364,3.836,STD
1.55E+12,5.081,-9.639,3.716,STD
1.55E+12,3.912,-9.881,3.73,STD
1.55E+12,3.172,-10.233,3.467,STD
1.55E+12,3.326,-10.212,2.885,STD
1.55E+12,3.338,-10.415,1.568,STD
1.55E+12,2.521,-10.856,0.445,STD
1.55E+12,2.653,-10.698,0.414,STD
1.55E+12,3.417,-9.275,0.623,STD
1.55E+12,3.589,-8.253,0.658,STD
1.55E+12,3.582,-7.81,0.105,STD
1.55E+12,2.454,-7.813,0.532,STD
1.55E+12,2.509,-7.927,1.475,STD
1.55E+12,1.59,-6.165,1.477,STD
1.55E+12,1.274,-3.488,2.243,STD
1.55E+12,1.848,-1.329,2.923,STD
1.55E+12,1.702,-0.958,1.334,STD
1.55E+12,-0.019,-1.729,-1.947,STD
1.55E+12,-2.095,-2.421,-0.778,STD
1.55E+12,-3.831,-3.35,0.048,STD
1.55E+12,-5.157,-6.338,2.634,STD
1.55E+12,-3.091,-9.223,4.269,STD
1.55E+12,0.886,-13.504,2.021,STD
1.55E+12,4.281,-15.182,-0.136,STD
1.55E+12,5.976,-14.251,1.267,STD
1.55E+12,4.834,-11.004,1.501,STD
1.55E+12,3.783,-8.399,-0.045,STD
1.55E+12,3.807,-9.881,-2.272,STD
1.55E+12,2.739,-11.1,0.321,STD
1.55E+12,4.367,-10.018,1.401,STD
1.55E+12,4.817,-8.504,0.867,STD
1.55E+12,0.723,-10.135,2.43,STD
1.55E+12,-2.09,-11.564,2.983,STD
1.55E+12,0.091,-8.557,0.682,STD
1.55E+12,0.646,-6.441,0.924,STD
1.55E+12,2.583,-6.826,1.729,STD
1.55E+12,3.73,-7.41,0.069,STD
1.55E+12,4.465,-9.807,1.731,STD
1.55E+12,5.65,-11.952,3.23,STD
1.55E+12,5.631,-11.052,3.239,STD
1.55E+12,5.095,-7.341,1.087,STD
1.55E+12,2.998,-8.871,0.713,STD
1.55E+12,3.065,-11.064,2.612,STD
1.55E+12,3.395,-11.421,2.552,STD
1.55E+12,4.578,-14.16,1.664,STD
1.55E+12,3.773,-12.077,0.699,STD
1.55E+12,4.044,-12.594,1.353,STD
1.55E+12,2.37,-13.719,2.667,STD
1.55E+12,-0.309,-14.993,4.02,STD
1.55E+12,-1.006,-15.833,4.144,STD
1.55E+12,0.541,-14.962,3.907,STD
1.55E+12,3.347,-13.355,3.189,STD
1.55E+12,3.994,-12.053,4.018,STD
1.55E+12,4.166,-10.798,3.888,STD
1.55E+12,6.46,-10.154,-3.699,STD
1.55E+12,10.291,-6.903,-0.986,STD
1.55E+12,14.689,-4.379,4.178,STD
1.55E+12,17.38,-1.642,7.298,STD
1.55E+12,16.576,-1.573,8.064,STD
1.55E+12,14.744,-0.728,12.362,STD
1.55E+12,14.878,-4.611,16.774,STD
1.55E+12,12.39,-6.237,19.568,STD
1.55E+12,10.65,-8.844,18.92,STD
1.55E+12,8.131,-11.26,15.517,STD
1.55E+12,6.005,-14.493,14.842,STD
1.55E+12,5.306,-16.384,14.725,STD
1.55E+12,5.823,-15.694,11.94,STD
1.55E+12,6.026,-15.175,6.412,STD
1.55E+12,3.991,-14.057,3.005,STD
1.55E+12,1.322,-11.706,5.442,STD
1.55E+12,3.805,-11.67,7.044,STD
1.55E+12,4.508,-9.034,4.3,STD
1.55E+12,3.189,-5.998,0.043,STD
1.55E+12,1.331,-4.484,-0.802,STD
1.55E+12,0.661,-1.827,5.026,STD
1.55E+12,3.472,0.067,6.113,STD
1.55E+12,3.814,1.604,4.903,STD
1.55E+12,2.038,3.206,3.994,STD
1.55E+12,1.494,3.589,4.279,STD
1.55E+12,1.959,4.288,7.441,STD
1.55E+12,1.571,5.109,8.481,STD
1.55E+12,0.239,4.92,6.706,STD
1.55E+12,-0.539,4.954,6.137,STD
1.55E+12,0.024,5.502,7.477,STD
1.55E+12,0.218,6.026,7.259,STD
1.55E+12,1.355,5.943,5.854,STD
1.55E+12,0.694,7.257,5.299,STD
1.55E+12,-0.086,6.797,6.029,STD
1.55E+12,-0.845,6.752,5.971,STD
1.55E+12,-1.346,7.104,4.777,STD
1.55E+12,-0.658,7.391,5.56,STD
1.55E+12,0.919,6.965,6.694,STD
1.55E+12,0.56,7.731,5.162,STD
1.55E+12,0.632,7.338,4.686,STD
1.55E+12,1.518,7.121,5.885,STD
1.55E+12,1.379,7.405,6.658,STD
1.55E+12,0.747,7.101,6.16,STD
1.55E+12,0.486,6.354,6.515,STD
1.55E+12,-0.553,6.474,6.309,STD
1.55E+12,-0.836,6.235,6.287,STD
1.55E+12,-0.905,6.817,8.066,STD
1.55E+12,-0.249,6.716,8.373,STD
1.55E+12,1.283,5.911,8.581,STD
1.55E+12,0.304,5.813,8.318,STD
1.55E+12,-0.697,6.386,7.197,STD
1.55E+12,0.596,7.212,4.729,STD
1.55E+12,-0.577,6.314,5.009,STD
1.55E+12,-1.997,6.39,7.161,STD
1.55E+12,-1.563,6.429,8.224,STD
1.55E+12,0.345,6.551,6.702,STD
1.55E+12,-0.627,6.328,7.786,STD
1.55E+12,-1.355,5.085,9.742,STD
1.55E+12,-1.02,5.983,9.419,STD
1.55E+12,0.527,5.725,8.03,STD
1.55E+12,-0.196,5.82,7.583,STD
1.55E+12,0.8,6.192,6.697,STD
1.55E+12,2.155,6.991,6.498,STD
1.55E+12,0.125,7.808,5.442,STD
1.55E+12,-0.783,5.689,7.911,STD
1.55E+12,-0.668,6.764,8.459,STD
1.55E+12,-0.522,6.896,9.105,STD
1.55E+12,0.261,7.595,8.164,STD
1.55E+12,-0.005,8.327,5.959,STD
1.55E+12,-0.457,7.947,5.56,STD
1.55E+12,-0.747,7.978,4.906,STD
1.55E+12,-0.127,8.564,4.121,STD
1.55E+12,-0.134,7.899,3.658,STD
1.55E+12,-0.687,8.078,5.241,STD
1.55E+12,-0.091,7.432,6.017,STD
1.55E+12,-0.476,7.264,5.909,STD
1.55E+12,-0.426,6.891,6.979,STD
1.55E+12,-0.584,6.733,7.245,STD
1.55E+12,-0.821,7.07,5.916,STD
1.55E+12,0.043,7.212,5.686,STD
1.55E+12,-0.781,7.552,6.237,STD
1.55E+12,-1.298,7.417,6.831,STD
1.55E+12,-1.104,7.338,6.402,STD
1.55E+12,-0.642,7.247,5.71,STD
1.55E+12,-0.718,7.609,5.545,STD
1.55E+12,-0.843,7.803,5.294,STD
1.55E+12,-0.517,7.827,5.327,STD
1.55E+12,-0.182,7.856,5.847,STD
1.55E+12,0.038,8.095,6.211,STD
1.55E+12,0.721,8.198,5.701,STD
1.55E+12,1.087,8.205,5.579,STD
1.55E+12,1.171,8.112,5.588,STD
1.55E+12,0.453,7.801,6.113,STD
1.55E+12,0.019,7.458,6.733,STD
1.55E+12,-0.357,7.063,6.97,STD
1.55E+12,-0.034,7.077,7.235,STD
1.55E+12,0.582,6.919,7.968,STD
1.55E+12,-0.029,7.468,6.584,STD
1.55E+12,-0.309,7.353,4.868,STD
1.55E+12,-0.986,7.892,4.274,STD
1.55E+12,-0.895,7.738,4.693,STD
1.55E+12,0.074,7.858,4.803,STD
1.55E+12,0.275,7.884,6.934,STD
1.55E+12,-1.049,7.786,8.871,STD
1.55E+12,-0.043,6.757,8.303,STD
1.55E+12,0.266,7.094,7.427,STD
1.55E+12,-0.352,7.372,6.697,STD
1.55E+12,0.022,7.482,6.043,STD
1.55E+12,0.239,7.76,6.144,STD
1.55E+12,0.041,7.652,5.868,STD
1.55E+12,-0.081,7.561,5.294,STD
1.55E+12,0.024,7.552,5.198,STD
1.55E+12,-0.12,7.456,5.749,STD
1.55E+12,-0.409,7.465,6.505,STD
1.55E+12,-0.417,7.372,5.998,STD
1.55E+12,-0.144,7.499,4.982,STD
1.55E+12,-1.252,7.836,5.627,STD
1.55E+12,-0.948,7.506,6.108,STD
1.55E+12,-0.958,7.892,5.356,STD
1.55E+12,0.663,7.245,6.721,STD
1.55E+12,0.105,6.991,6.929,STD
1.55E+12,0.414,7.135,7.216,STD
1.55E+12,0.402,7.19,7.015,STD
1.55E+12,0.187,6.967,6.68,STD
1.55E+12,-0.038,6.884,6.905,STD
1.55E+12,0.031,6.891,7.444,STD
1.55E+12,0.563,7.008,7.319,STD
1.55E+12,0.304,7.164,7.003,STD
1.55E+12,0.036,7.554,5.914,STD
1.55E+12,0.053,7.635,6.354,STD
1.55E+12,0.141,7.231,6.335,STD
1.55E+12,0.218,7.149,6.558,STD
1.55E+12,0.129,7.19,6.728,STD
1.55E+12,0.263,7.094,7.123,STD
1.55E+12,0.644,6.876,6.898,STD
1.55E+12,0.869,6.148,7.161,STD
1.55E+12,1.274,7.511,7.015,STD
1.55E+12,0.163,7.702,6.951,STD
1.55E+12,0.316,7.564,6.965,STD
1.55E+12,0.579,7.331,6.544,STD
1.55E+12,1.312,7.156,5.689,STD
1.55E+12,1.243,7.149,5.639,STD
1.55E+12,0.05,7.353,5.919,STD
1.55E+12,-0.922,7.851,5.773,STD
1.55E+12,0.101,6.982,6.158,STD
1.55E+12,-0.826,8.042,5.131,STD
1.55E+12,-0.5,7.631,5.885,STD
1.55E+12,-0.218,7.269,5.842,STD
1.55E+12,-0.632,7.501,6.165,STD
1.55E+12,-0.486,7.405,6.055,STD
1.55E+12,-0.443,7.417,5.911,STD
1.55E+12,-0.505,7.58,5.895,STD
1.55E+12,-0.242,7.547,5.933,STD
1.55E+12,-0.062,7.494,6.275,STD
1.55E+12,0.091,7.446,6.196,STD
1.55E+12,-0.048,7.408,6.046,STD
1.55E+12,-0.093,7.444,5.605,STD
1.55E+12,0.031,7.496,5.157,STD
1.55E+12,0.136,7.518,5.591,STD
1.55E+12,0.101,7.571,5.947,STD
1.55E+12,0.103,7.597,6.747,STD
1.55E+12,0.043,7.535,6.975,STD
1.55E+12,0.038,7.36,7.037,STD
1.55E+12,-0.031,7.367,7.032,STD
1.55E+12,-0.469,7.734,6.776,STD
1.55E+12,-0.455,7.815,6.529,STD
1.55E+12,-0.148,7.654,6.556,STD
1.55E+12,-0.007,7.54,6.927,STD
1.55E+12,0.038,7.552,6.694,STD
1.55E+12,-0.079,7.592,6.184,STD
